Tipo_accidente,Longitude,Diseño Via,Minute,Hour,Day_of_week,Day_of_year,Month,Latitude,Class
Choque,-75.5655979284,Tramo de via,50,21,2,167,6,6.23110352913,0
Choque,-75.5677173846,Tramo de via,50,21,2,167,6,6.2571090349,0
Choque,-75.5731518199,Tramo de via,0,22,2,167,6,6.26348855346,1
Choque,-75.5699569831,Tramo de via,0,22,2,167,6,6.2312009523,0
Choque,-75.5895532697,Tramo de via,0,22,2,167,6,6.27712511457,0
Choque,-75.5694512045,Tramo de via,5,22,2,167,6,6.23688612894,0
Choque,-75.5716869823,Interseccion,15,22,2,167,6,6.21299553143,0
Choque,-75.5791647988,Tramo de via,20,22,2,167,6,6.25161364107,0
Choque,-75.5832971387,Tramo de via,30,22,2,167,6,6.21216585738,1
Choque,-75.7037762763,Tramo de via,30,22,2,167,6,6.22141524356,0
Volcamiento,-75.5664781235,Interseccion,30,22,2,167,6,6.24787089742,0
Caida Ocupante,-75.567685471,Tramo de via,30,22,2,167,6,6.24359960534,1
Caida Ocupante,-75.5830622095,Tramo de via,30,22,2,167,6,6.21255206342,1
Volcamiento,-75.7037762763,Tramo de via,30,22,2,167,6,6.22141524356,1
Choque,-75.5488614417,Tramo de via,30,22,2,167,6,6.23136048005,0
Atropello,-75.7037762763,Tramo de via,40,22,2,167,6,6.22141524356,1
Choque,-75.7037762763,Tramo de via,40,22,2,167,6,6.22141524356,1
Choque,-75.6041633678,Lote o Predio,45,22,2,167,6,6.23183171238,0
Choque,-75.7037762763,Tramo de via,50,22,2,167,6,6.22141524356,1
Caida Ocupante,-75.5717032041,Tramo de via,0,23,2,167,6,6.26508735509,1
Choque,-75.5755631289,Tramo de via,0,23,2,167,6,6.19850069514,0
Choque,-75.5605448215,Tramo de via,0,23,2,167,6,6.19029929626,0
Choque,-75.6041633678,Tramo de via,0,23,2,167,6,6.23183171238,0
Choque,-75.5692972079,Tramo de via,0,23,2,167,6,6.28057704691,0
Choque,-75.5786708188,Tramo de via,0,23,2,167,6,6.27988999177,1
Otro,-75.5914901095,Tramo de via,15,23,2,167,6,6.23042979179,1
Choque,-75.7037762763,Interseccion,30,23,2,167,6,6.22141524356,0
Atropello,-75.7037762763,Tramo de via,40,23,2,167,6,6.22141524356,1
Atropello,-75.5752192229,Tramo de via,50,23,2,167,6,6.24697032583,1
Choque,-75.5547638611,Tramo de via,10,0,3,168,6,6.20699796667,1
Otro,-75.5978497872,Lote o Predio,15,0,3,168,6,6.21092640616,1
Choque,-75.7037762763,Interseccion,20,0,3,168,6,6.22141524356,1
Choque,-75.5861953534,Lote o Predio,30,0,3,168,6,6.25847594203,0
Choque,-75.5729585844,Tramo de via,35,0,3,168,6,6.20020161942,0
Choque,-75.5786194694,Interseccion,45,0,3,168,6,6.25260331372,0
Choque,-75.574451979,Interseccion,0,1,3,168,6,6.30272247552,0
Choque,-75.5557512591,Tramo de via,0,1,3,168,6,6.28031256909,1
Choque,-75.6003028022,Tramo de via,0,1,3,168,6,6.23874343662,0
Choque,-75.5575291544,Tramo de via,0,1,3,168,6,6.2769501297,1
Choque,-75.5833085699,Tramo de via,0,1,3,168,6,6.22729153796,1
Choque,-75.598558545,Glorieta,15,1,3,168,6,6.24715041018,0
Otro,-75.5717122157,Lote o Predio,15,1,3,168,6,6.28818709215,1
Choque,-75.5901759828,Interseccion,20,1,3,168,6,6.28645064494,1
Choque,-75.5559247136,Tramo de via,30,1,3,168,6,6.30549237489,0
Choque,-75.5703240315,Tramo de via,40,1,3,168,6,6.23919607833,1
Choque,-75.5785211686,Tramo de via,5,2,3,168,6,6.21459995991,1
Choque,-75.6039565777,Tramo de via,25,2,3,168,6,6.22053224775,1
Choque,-75.6239581855,Tramo de via,50,3,3,168,6,6.25743855823,1
Caida Ocupante,-75.5588104718,Tramo de via,55,5,3,168,6,6.26156130655,1
Otro,-75.5452694713,Tramo de via,0,7,3,168,6,6.26966773018,1
Choque,-75.5575963597,Tramo de via,0,10,3,168,6,6.29043636298,0
Volcamiento,-75.6424269987,Tramo de via,55,10,3,168,6,6.17318769849,1
Caida Ocupante,-75.5786098161,Tramo de via,0,11,3,168,6,6.27988185035,1
Choque,-75.594259553,Tramo de via,10,11,3,168,6,6.24384604755,1
Choque,-75.7037762763,Tramo de via,15,11,3,168,6,6.22141524356,1
Choque,-75.5750970949,Tramo de via,30,11,3,168,6,6.22414716203,1
Choque,-75.5622721384,Interseccion,35,11,3,168,6,6.25408569337,0
Choque,-75.5882842603,Tramo de via,40,11,3,168,6,6.24083932919,0
Choque,-75.5743976981,Interseccion,50,11,3,168,6,6.18767824841,1
Choque,-75.7037762763,Tramo de via,0,12,3,168,6,6.22141524356,0
Choque,-75.5641268968,Tramo de via,0,12,3,168,6,6.27371243037,1
Choque,-75.5703424625,Tramo de via,5,12,3,168,6,6.30036922911,0
Choque,-75.6021954753,Lote o Predio,15,12,3,168,6,6.23184798221,0
Caida Ocupante,-75.5636249849,Interseccion,30,12,3,168,6,6.2788802688,1
Choque,-75.5518724624,Tramo de via,30,12,3,168,6,6.24908746931,0
Choque,-75.7037762763,Tramo de via,0,13,3,168,6,6.22141524356,0
Volcamiento,-75.6448079083,Tramo de via,10,13,3,168,6,6.17463701714,1
Choque,-75.5786801348,Tramo de via,15,13,3,168,6,6.2526210388,1
Choque,-75.5937938416,Tramo de via,30,13,3,168,6,6.22067794497,0
Otro,-75.5935200698,Tramo de via,0,14,3,168,6,6.24974103368,1
Caida Ocupante,-75.7037762763,Interseccion,0,14,3,168,6,6.22141524356,1
Choque,-75.5834533505,Tramo de via,0,14,3,168,6,6.19585605177,0
Choque,-75.5690690869,Tramo de via,25,14,3,168,6,6.25561230725,0
Choque,-75.5960679483,Tramo de via,30,14,3,168,6,6.28992804839,1
Otro,-75.7037762763,Tramo de via,30,14,3,168,6,6.22141524356,1
Otro,-75.5701566485,Tramo de via,30,14,3,168,6,6.2575567099,1
Atropello,-75.7037762763,Lote o Predio,30,14,3,168,6,6.22141524356,1
Otro,-75.5864835841,Tramo de via,40,14,3,168,6,6.26469476425,1
Choque,-75.5954100163,Interseccion,40,14,3,168,6,6.26938256591,0
Caida Ocupante,-75.569253437,Lote o Predio,50,14,3,168,6,6.24814452714,1
Volcamiento,-75.5628628673,Interseccion,0,15,3,168,6,6.28617270605,1
Choque,-75.5576215135,Tramo de via,0,15,3,168,6,6.25458695455,0
Atropello,-75.7037762763,Tramo de via,0,15,3,168,6,6.22141524356,1
Choque,-75.5746626464,Tramo de via,20,15,3,168,6,6.19640993863,0
Otro,-75.570463635,Tramo de via,30,15,3,168,6,6.25065636255,1
Caida Ocupante,-75.5823666626,Tramo de via,30,15,3,168,6,6.30380007885,1
Choque,-75.5756929989,Interseccion,30,15,3,168,6,6.21786214314,0
Choque,-75.5726630748,Tramo de via,50,15,3,168,6,6.28986817556,0
Choque,-75.5967277363,Glorieta,50,15,3,168,6,6.26375211873,0
Choque,-75.5959248138,Tramo de via,0,16,3,168,6,6.25001106535,0
Choque,-75.597792981,Interseccion,20,16,3,168,6,6.26278442966,0
Atropello,-75.5494344609,Tramo de via,50,16,3,168,6,6.27111360945,1
Choque,-75.5652605788,Tramo de via,50,16,3,168,6,6.24834593975,0
Volcamiento,-75.5947616218,Tramo de via,50,16,3,168,6,6.27261660508,1
Caida Ocupante,-75.5627409331,Tramo de via,55,16,3,168,6,6.25269208453,1
Choque,-75.6424269987,Tramo de via,0,17,3,168,6,6.17318769849,0
Otro,-75.5542521263,Tramo de via,0,17,3,168,6,6.29129103325,1
Choque,-75.6424269987,Tramo de via,10,17,3,168,6,6.17318769849,0
Choque,-75.5744832057,Tramo de via,20,17,3,168,6,6.23042762307,0
Choque,-75.5717354684,Tramo de via,40,17,3,168,6,6.23485207356,0
Choque,-75.5812237585,Tramo de via,50,17,3,168,6,6.27690937443,0
Otro,-75.5909380786,Ciclo Ruta,50,17,3,168,6,6.2322825802,0
Choque,-75.5745743348,Tramo de via,0,18,3,168,6,6.24605120843,0
Choque,-75.5875104974,Interseccion,0,18,3,168,6,6.23740923695,0
Choque,-75.5744014574,Tramo de via,0,18,3,168,6,6.23189425761,0
Choque,-75.5688224082,Tramo de via,10,18,3,168,6,6.22748607798,0
Choque,-75.5700441491,Tramo de via,20,18,3,168,6,6.2401109565,0
Choque,-75.5703122985,Tramo de via,20,18,3,168,6,6.28638669975,0
Atropello,-75.5978834324,Tramo de via,30,18,3,168,6,6.27676409004,1
Caida Ocupante,-75.7037762763,Tramo de via,30,18,3,168,6,6.22141524356,1
Choque,-75.5640999503,Tramo de via,30,18,3,168,6,6.24805570481,0
Choque,-75.5719973114,Tramo de via,40,18,3,168,6,6.21813376114,1
Choque,-75.5935086063,Tramo de via,20,19,3,168,6,6.2390360278,0
Choque,-75.5590694501,Tramo de via,25,19,3,168,6,6.20790653381,0
Choque,-75.5744427991,Interseccion,30,19,3,168,6,6.23669352993,1
Choque,-75.5707481213,Glorieta,40,19,3,168,6,6.2760600736,0
Atropello,-75.5386203743,Tramo de via,40,19,3,168,6,6.29343409835,1
Atropello,-75.5433176845,Tramo de via,0,20,3,168,6,6.29371915501,1
Otro,-75.576891696,Tramo de via,0,20,3,168,6,6.23602062128,1
Choque,-75.5785797265,Tramo de via,0,20,3,168,6,6.28539597668,0
Choque,-75.5683003689,Interseccion,0,20,3,168,6,6.24375750365,0
Choque,-75.5923469245,Tramo de via,0,20,3,168,6,6.22038433437,0
Caida Ocupante,-75.5534632834,Tramo de via,0,20,3,168,6,6.28938029034,1
Caida Ocupante,-75.5583028478,Tramo de via,5,20,3,168,6,6.24370319382,1
Choque,-75.5707481213,Tramo de via,20,20,3,168,6,6.2760600736,0
Choque,-75.5757513093,Interseccion,40,20,3,168,6,6.28951980378,0
Choque,-75.5966895602,Tramo de via,40,20,3,168,6,6.23775066645,1
Choque,-75.5851106931,Tramo de via,45,20,3,168,6,6.19765826038,1
Atropello,-75.5750946426,Interseccion,50,20,3,168,6,6.25014375496,1
Otro,-75.5552317929,Lote o Predio,0,21,3,168,6,6.27300240236,1
Choque,-75.5745743348,Glorieta,10,21,3,168,6,6.24605120843,0
Choque,-75.5639164169,Tramo de via,30,21,3,168,6,6.25065746686,0
Choque,-75.5798511825,Interseccion,30,21,3,168,6,6.22952069725,1
Choque,-75.5745822427,Tramo de via,35,21,3,168,6,6.27357083616,0
Caida Ocupante,-75.7037762763,Tramo de via,45,21,3,168,6,6.22141524356,1
Choque,-75.5646471078,Tramo de via,45,21,3,168,6,6.20600314504,0
Atropello,-75.5970414401,Tramo de via,50,21,3,168,6,6.22916465931,1
Choque,-75.5854692084,Glorieta,55,21,3,168,6,6.21681314059,0
Choque,-75.582737741,Interseccion,0,22,3,168,6,6.22946871707,1
Choque,-75.587516188,Tramo de via,0,22,3,168,6,6.23927100344,0
Atropello,-75.566924293,Interseccion,10,22,3,168,6,6.21684131482,1
Choque,-75.5865747211,Tramo de via,10,22,3,168,6,6.20529387215,0
Atropello,-75.5761466627,Tramo de via,20,22,3,168,6,6.21334133339,1
Otro,-75.6477130662,Tramo de via,30,22,3,168,6,6.17011503669,1
Choque,-75.5710028775,Tramo de via,30,22,3,168,6,6.23753448279,0
Atropello,-75.6292588087,Lote o Predio,30,22,3,168,6,6.24956980051,1
Otro,-75.63758226,Lote o Predio,30,22,3,168,6,6.19136033905,1
Atropello,-75.7037762763,Tramo de via,30,22,3,168,6,6.22141524356,1
Choque,-75.582587024,Tramo de via,40,22,3,168,6,6.24847906161,0
Atropello,-75.5668516381,Tramo de via,40,22,3,168,6,6.246202573,1
Otro,-75.5887340368,Lote o Predio,40,22,3,168,6,6.28105840453,1
Otro,-75.5790498927,Lote o Predio,50,22,3,168,6,6.24191559797,1
Choque,-75.5823753832,Tramo de via,50,22,3,168,6,6.25328681099,0
Choque,-75.5752597216,Glorieta,0,23,3,168,6,6.24685341912,0
Choque,-75.5714615155,Lote o Predio,0,23,3,168,6,6.20629600925,0
Atropello,-75.6031940401,Lote o Predio,0,23,3,168,6,6.28125698235,1
Choque,-75.5745822427,Interseccion,30,23,3,168,6,6.27357083616,0
Choque,-75.5740559215,Tramo de via,30,23,3,168,6,6.2256057603,0
Choque,-75.5656406909,Interseccion,30,23,3,168,6,6.26927772711,0
Choque,-75.565462126,Interseccion,50,23,3,168,6,6.20873606812,0
Choque,-75.5656989419,Tramo de via,0,0,4,169,6,6.21682967001,0
Choque,-75.5655979284,Tramo de via,0,0,4,169,6,6.23110352913,1
Choque,-75.5700441491,Interseccion,15,0,4,169,6,6.2401109565,1
Choque,-75.5713013503,Tramo de via,30,0,4,169,6,6.21410957747,0
Otro,-75.5490880883,Lote o Predio,40,0,4,169,6,6.27951172083,1
Choque,-75.5747514322,Tramo de via,40,0,4,169,6,6.19640842241,0
Choque,-75.5922221334,Tramo de via,55,0,4,169,6,6.22755719062,1
Atropello,-75.5421673819,Tramo de via,0,1,4,169,6,6.26590549233,1
Choque,-75.5656406909,Tramo de via,5,1,4,169,6,6.26927772711,0
Choque,-75.5562016461,Tramo de via,15,1,4,169,6,6.21257766744,1
Choque,-75.5874907464,Puente,30,1,4,169,6,6.20304918211,1
Otro,-75.6326345938,Tramo de via,30,1,4,169,6,6.24904133093,1
Choque,-75.5780362979,Lote o Predio,30,1,4,169,6,6.30662602965,1
Choque,-75.5744051989,Tramo de via,35,1,4,169,6,6.23190762558,0
Atropello,-75.5945837878,Tramo de via,0,2,4,169,6,6.27347424501,1
Otro,-75.5989137153,Lote o Predio,30,2,4,169,6,6.21933948048,1
Choque,-75.5732039534,Tramo de via,30,2,4,169,6,6.23843689866,0
Caida Ocupante,-75.5663875851,Tramo de via,50,2,4,169,6,6.24680809455,1
Atropello,-75.5518422474,Tramo de via,0,3,4,169,6,6.28032495238,1
Choque,-75.5588565401,Tramo de via,20,3,4,169,6,6.19447464144,0
Volcamiento,-75.5790206987,Tramo de via,50,3,4,169,6,6.2037958823,1
Choque,-75.5606201352,Tramo de via,50,9,4,169,6,6.25462017187,1
Choque,-75.5675206521,Tramo de via,30,10,4,169,6,6.29713253278,0
Atropello,-75.5537364435,Tramo de via,40,10,4,169,6,6.24292920814,1
Choque,-75.57496264,Tramo de via,45,10,4,169,6,6.23397945332,1
Choque,-75.7037762763,Tramo de via,0,11,4,169,6,6.22141524356,1
Choque,-75.5670218462,Tramo de via,0,11,4,169,6,6.25441521434,0
Choque,-75.5791647988,Tramo de via,0,11,4,169,6,6.25161364107,0
Choque,-75.5703525997,Interseccion,10,11,4,169,6,6.20300247941,1
Choque,-75.5776394331,Tramo de via,15,11,4,169,6,6.21356589312,1
Choque,-75.5843471165,Glorieta,15,11,4,169,6,6.28440827151,0
Caida Ocupante,-75.5758625258,Tramo de via,15,11,4,169,6,6.29365300734,1
Choque,-75.7037762763,Tramo de via,20,11,4,169,6,6.22141524356,1
Choque,-75.5963302618,Interseccion,40,11,4,169,6,6.23205184521,0
Caida Ocupante,-75.5842912222,Tramo de via,0,12,4,169,6,6.27998936549,1
Otro,-75.57496264,Tramo de via,0,12,4,169,6,6.23397945332,1
Choque,-75.5895532697,Tramo de via,15,12,4,169,6,6.27712511457,0
Choque,-75.5707481213,Tramo de via,20,12,4,169,6,6.2760600736,1
Choque,-75.5750946426,Tramo de via,40,12,4,169,6,6.25014375496,0
Choque,-75.7037762763,Interseccion,40,12,4,169,6,6.22141524356,1
Choque,-75.5688865543,Tramo de via,45,12,4,169,6,6.24698406826,0
Choque,-75.5810415336,Tramo de via,45,12,4,169,6,6.19440426895,0
Choque,-75.5603880781,Interseccion,45,12,4,169,6,6.2565488013,0
Choque,-75.5588653988,Interseccion,50,12,4,169,6,6.26892900313,0
Choque,-75.5577187785,Interseccion,50,12,4,169,6,6.31071146875,0
Choque,-75.5772044205,Tramo de via,55,12,4,169,6,6.25756438356,0
Choque,-75.5740739884,Tramo de via,0,13,4,169,6,6.26123904532,0
Caida Ocupante,-75.571345329,Tramo de via,0,13,4,169,6,6.29368782421,1
Choque,-75.5844867992,Lote o Predio,15,13,4,169,6,6.21037046773,0
Choque,-75.5814679797,Tramo de via,15,13,4,169,6,6.25003435472,0
Choque,-75.6448079083,Tramo de via,30,13,4,169,6,6.17463701714,0
Volcamiento,-75.5486234259,Tramo de via,30,13,4,169,6,6.2657414335,1
Choque,-75.5703525997,Tramo de via,40,13,4,169,6,6.20300247941,0
Caida Ocupante,-75.7037762763,Tramo de via,50,13,4,169,6,6.22141524356,1
Choque,-75.5534696878,Tramo de via,0,14,4,169,6,6.23266197171,0
Choque,-75.5618875868,Tramo de via,0,14,4,169,6,6.26387986631,1
Choque,-75.5717122157,Tramo de via,0,14,4,169,6,6.28818709215,0
Choque,-75.5868488975,Tramo de via,20,14,4,169,6,6.23930075786,1
Caida Ocupante,-75.5740739884,Tramo de via,30,14,4,169,6,6.26123904532,1
Choque,-75.5924409922,Tramo de via,40,14,4,169,6,6.25343145073,1
Choque,-75.7037762763,Tramo de via,50,14,4,169,6,6.22141524356,1
Choque,-75.5473399476,Tramo de via,0,15,4,169,6,6.22784629054,0
Volcamiento,-75.7037762763,Tramo de via,10,15,4,169,6,6.22141524356,0
Choque,-75.5782041566,Interseccion,30,15,4,169,6,6.18759048758,0
Choque,-75.5737802262,Tramo de via,45,15,4,169,6,6.27544305503,0
Choque,-75.5747514322,Tramo de via,0,16,4,169,6,6.19640842241,0
Choque,-75.643208096,Tramo de via,0,16,4,169,6,6.17445533597,1
Choque,-75.6006896809,Interseccion,30,16,4,169,6,6.23107041857,1
Choque,-75.5762174106,Tramo de via,50,16,4,169,6,6.23734042008,1
Choque,-75.5753475572,Tramo de via,50,16,4,169,6,6.24336850011,0
Otro,-75.5911401741,Tramo de via,55,16,4,169,6,6.24397136634,1
Choque,-75.5947205934,Tramo de via,0,17,4,169,6,6.25330907839,1
Choque,-75.5911742259,Tramo de via,0,17,4,169,6,6.24551106004,0
Otro,-75.5756763345,Tramo de via,0,17,4,169,6,6.23136245406,1
Atropello,-75.5835674262,Tramo de via,10,18,4,169,6,6.28972693993,1
Choque,-75.5621515774,Tramo de via,0,19,4,169,6,6.22730809552,0
Choque,-75.5983708085,Tramo de via,20,19,4,169,6,6.23884537937,0
Choque,-75.5598551237,Tramo de via,20,19,4,169,6,6.25271207332,0
Choque,-75.5609695791,Tramo de via,25,19,4,169,6,6.23900609883,0
Choque,-75.5719245216,Interseccion,30,19,4,169,6,6.22696231568,0
Choque,-75.5744051989,Tramo de via,40,19,4,169,6,6.23190762558,0
Choque,-75.7037762763,Tramo de via,0,20,4,169,6,6.22141524356,1
Choque,-75.6003028022,Tramo de via,15,20,4,169,6,6.23874343662,1
Choque,-75.5889199405,Tramo de via,15,20,4,169,6,6.26038322042,0
Choque,-75.5735919669,Tramo de via,30,20,4,169,6,6.19918124912,1
Caida Ocupante,-75.5769553428,Tramo de via,30,20,4,169,6,6.24680727803,1
Choque,-75.5646944961,Tramo de via,35,20,4,169,6,6.24925783096,0
Choque,-75.5854692084,Glorieta,40,20,4,169,6,6.21681314059,0
Choque,-75.5737229687,Tramo de via,40,20,4,169,6,6.26458017236,0
Choque,-75.5837557187,Tramo de via,45,20,4,169,6,6.22555276897,0
Choque,-75.5707481213,Tramo de via,45,20,4,169,6,6.2760600736,1
Choque,-75.5801809237,Tramo de via,58,20,4,169,6,6.23308794671,0
Choque,-75.5643047892,Tramo de via,0,21,4,169,6,6.24448826963,0
Atropello,-75.5823325646,Tramo de via,0,21,4,169,6,6.2531921087,1
Choque,-75.5786987134,Tramo de via,0,21,4,169,6,6.23958023191,1
Choque,-75.5770424139,Tramo de via,15,21,4,169,6,6.25555616271,0
Choque,-75.5805195389,Tramo de via,15,21,4,169,6,6.2480020807,0
Atropello,-75.5837843879,Tramo de via,20,21,4,169,6,6.27340750919,1
Choque,-75.5788302347,Tramo de via,20,21,4,169,6,6.24769766164,1
Choque,-75.5547638611,Tramo de via,20,21,4,169,6,6.20699796667,0
Choque,-75.7037762763,Tramo de via,30,21,4,169,6,6.22141524356,0
Otro,-75.5782798342,Tramo de via,30,21,4,169,6,6.30978636902,1
Choque,-75.6354468579,Tramo de via,30,21,4,169,6,6.27766155577,0
Choque,-75.5745186771,Tramo de via,32,21,4,169,6,6.19166871183,0
Choque,-75.5626787483,Tramo de via,35,21,4,169,6,6.24364611834,0
Choque,-75.5754238244,Interseccion,40,21,4,169,6,6.23994363668,0
Choque,-75.6052741462,Tramo de via,45,21,4,169,6,6.25081235956,0
Choque,-75.5517373474,Tramo de via,50,21,4,169,6,6.25835134587,1
Choque,-75.5644360176,Tramo de via,50,21,4,169,6,6.23380811937,1
Atropello,-75.7037762763,Tramo de via,50,21,4,169,6,6.22141524356,1
Choque,-75.5887449671,Interseccion,55,21,4,169,6,6.26293033868,0
Choque,-75.6021954753,Tramo de via,0,22,4,169,6,6.23184798221,0
Atropello,-75.5798027741,Tramo de via,0,22,4,169,6,6.22157776378,1
Choque,-75.5775396071,Tramo de via,0,22,4,169,6,6.27149792053,0
Choque,-75.5773260952,Tramo de via,5,22,4,169,6,6.25071619851,0
Choque,-75.7037762763,Tramo de via,20,22,4,169,6,6.22141524356,0
Choque,-75.5717032041,Tramo de via,25,22,4,169,6,6.26508735509,0
Volcamiento,-75.5914561143,Tramo de via,30,22,4,169,6,6.23152195402,1
Atropello,-75.6600462452,Tramo de via,30,22,4,169,6,6.18538098465,1
Volcamiento,-75.5614831634,Tramo de via,40,22,4,169,6,6.25191407025,1
Atropello,-75.5547595315,Tramo de via,50,22,4,169,6,6.29575012389,1
Otro,-75.5810122545,Lote o Predio,0,23,4,169,6,6.23324973508,1
Choque,-75.6162591949,Tramo de via,0,23,4,169,6,6.25586680048,1
Choque,-75.5961294302,Tramo de via,0,23,4,169,6,6.22946658344,1
Choque,-75.5858350809,Tramo de via,0,23,4,169,6,6.20133828199,1
Choque,-75.5916465571,Interseccion,5,23,4,169,6,6.23597147273,0
Choque,-75.5970788373,Tramo de via,25,23,4,169,6,6.24375086505,1
Choque,-75.575749172,Interseccion,30,23,4,169,6,6.21725172115,1
Choque,-75.7037762763,Tramo de via,30,23,4,169,6,6.22141524356,1
Otro,-75.5498485709,Tramo de via,30,23,4,169,6,6.29546975594,1
Choque,-75.6045767687,Tramo de via,10,0,5,170,6,6.27443539315,0
Otro,-75.573496302,Tramo de via,10,0,5,170,6,6.27627044541,1
Choque,-75.5877675328,Interseccion,30,0,5,170,6,6.21032079728,1
Choque,-75.5624663516,Tramo de via,30,0,5,170,6,6.24213149384,0
Otro,-75.5788302347,Tramo de via,30,0,5,170,6,6.24769766164,1
Choque,-75.5819647769,Tramo de via,40,0,5,170,6,6.2150191006,0
Choque,-75.6348347871,Tramo de via,50,0,5,170,6,6.22230955877,1
Choque,-75.5691574601,Tramo de via,0,1,5,170,6,6.30398655642,0
Atropello,-75.5458224633,Tramo de via,0,1,5,170,6,6.2857702107,1
Choque,-75.5676711035,Interseccion,50,1,5,170,6,6.21044087348,0
Otro,-75.5931430393,Tramo de via,0,2,5,170,6,6.27330476643,1
Choque,-75.5750384965,Interseccion,14,2,5,170,6,6.26560693066,0
Choque,-75.5565092416,Tramo de via,15,2,5,170,6,6.3017918767,1
Choque,-75.5709590159,Interseccion,20,2,5,170,6,6.24169580745,0
Choque,-75.5823524463,Interseccion,50,2,5,170,6,6.25603743145,0
Atropello,-75.5735909834,Tramo de via,0,3,5,170,6,6.28329700141,1
Atropello,-75.589313202,Tramo de via,5,3,5,170,6,6.2397866157,1
Otro,-75.5750384965,Lote o Predio,10,3,5,170,6,6.26560693066,1
Atropello,-75.5977126406,Tramo de via,15,3,5,170,6,6.24858199893,1
Atropello,-75.5581989157,Tramo de via,15,3,5,170,6,6.30346727931,1
Choque,-75.5664400215,Lote o Predio,55,3,5,170,6,6.18567086015,0
Choque,-75.5778859663,Tramo de via,15,4,5,170,6,6.23258248117,1
Otro,-75.5965260753,Lote o Predio,30,4,5,170,6,6.2137412239,1
Caida Ocupante,-75.5593186506,Tramo de via,30,4,5,170,6,6.27284016861,1
Otro,-75.5993580611,Tramo de via,30,4,5,170,6,6.22405564076,1
Choque,-75.5563413308,Interseccion,5,5,5,170,6,6.26466091576,1
Otro,-75.6201974053,Lote o Predio,30,5,5,170,6,6.25168013393,1
Otro,-75.5727410474,Tramo de via,40,5,5,170,6,6.26529420667,1
Choque,-75.5703722943,Tramo de via,40,5,5,170,6,6.21060700047,0
Choque,-75.5957070152,Tramo de via,0,6,5,170,6,6.26815405236,0
Choque,-75.5652017852,Interseccion,30,6,5,170,6,6.24272002483,0
Choque,-75.5625364395,Tramo de via,0,7,5,170,6,6.24215959021,0
Choque,-75.5959084459,Interseccion,0,7,5,170,6,6.26305365846,1
Otro,-75.5757968477,Lote o Predio,20,7,5,170,6,6.30064810134,1
Choque,-75.5833698447,Tramo de via,0,8,5,170,6,6.20561350461,0
Volcamiento,-75.5631790976,Lote o Predio,10,8,5,170,6,6.28612145689,1
Choque,-75.5631185219,Tramo de via,20,8,5,170,6,6.24964601781,0
Choque,-75.5717032041,Tramo de via,0,9,5,170,6,6.26508735509,0
Choque,-75.5960692039,Tramo de via,0,9,5,170,6,6.27546730687,0
Choque,-75.5873230023,Tramo de via,30,9,5,170,6,6.23161036841,1
Choque,-75.578180998,Tramo de via,20,10,5,170,6,6.21699243701,1
Choque,-75.5720815236,Tramo de via,30,10,5,170,6,6.25154334109,0
Choque,-75.5923469245,Tramo de via,0,11,5,170,6,6.22038433437,1
Atropello,-75.6039753736,Tramo de via,20,11,5,170,6,6.25064085688,1
Otro,-75.5767528354,Lote o Predio,20,11,5,170,6,6.24240133227,1
Choque,-75.5753497892,Tramo de via,55,11,5,170,6,6.23473867304,1
Choque,-75.5582359268,Tramo de via,0,12,5,170,6,6.2726456231,1
Choque,-75.5755095016,Interseccion,20,12,5,170,6,6.3044393062,0
Choque,-75.5528857084,Tramo de via,30,12,5,170,6,6.23874423499,1
Choque,-75.6001273528,Tramo de via,45,12,5,170,6,6.25623470702,1
Choque,-75.5623522201,Interseccion,0,13,5,170,6,6.25339700865,0
Choque,-75.5774146688,Tramo de via,20,13,5,170,6,6.21508707917,1
Choque,-75.6011239544,Tramo de via,20,13,5,170,6,6.21170911764,0
Choque,-75.5588935176,Tramo de via,30,13,5,170,6,6.29592896518,1
Choque,-75.6133644257,Tramo de via,30,13,5,170,6,6.24276159602,0
Choque,-75.5805195389,Tramo de via,0,14,5,170,6,6.2480020807,0
Atropello,-75.5975428461,Lote o Predio,0,14,5,170,6,6.27367511244,1
Choque,-75.5975428461,Tramo de via,0,14,5,170,6,6.27367511244,1
Choque,-75.6027409266,Tramo de via,0,14,5,170,6,6.24329625391,0
Choque,-75.6027409266,Glorieta,5,14,5,170,6,6.24329625391,0
Choque,-75.5713132917,Tramo de via,10,14,5,170,6,6.25284062778,0
Choque,-75.5799601882,Tramo de via,15,14,5,170,6,6.25948627243,0
Choque,-75.5761497859,Tramo de via,25,14,5,170,6,6.21364704347,0
Choque,-75.5539581489,Interseccion,30,14,5,170,6,6.24229300714,1
Atropello,-75.5628844955,Tramo de via,30,14,5,170,6,6.23555126752,1
Otro,-75.5634439745,Tramo de via,40,14,5,170,6,6.18994017875,1
Choque,-75.6045380962,Tramo de via,40,14,5,170,6,6.26029987488,1
Atropello,-75.5457874917,Tramo de via,40,14,5,170,6,6.27312748768,1
Choque,-75.5750970949,Tramo de via,50,14,5,170,6,6.22414716203,1
Choque,-75.5352267945,Tramo de via,0,15,5,170,6,6.27009223654,0
Caida Ocupante,-75.5677686449,Lote o Predio,10,15,5,170,6,6.2207379048,1
Atropello,-75.5977557529,Lote o Predio,15,15,5,170,6,6.25875211291,1
Otro,-75.5434285138,Lote o Predio,30,15,5,170,6,6.28984334534,1
